PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
C. Tiu,7,0.0,28,65,43%,16,34,47%,21,30,70%,31,7,2,4,20,24,24,10,60,93,ROS
J. Rosario,10,0.0,54,120,45%,22,50,44%,2,4,50%,10,4,5,34,58,92,21,16,22,132,TNT
J. Teng,10,0.0,50,110,45%,5,17,29%,26,35,74%,17,10,1,11,32,43,20,19,-21,131,ALA
R. Pogoy,12,0.0,62,149,42%,8,51,16%,25,33,76%,32,16,3,18,49,67,23,19,53,157,TNT
A. Maliksi,9,0.0,44,125,35%,14,51,27%,15,21,71%,25,7,1,7,55,62,29,18,33,117,BWE
N. Canaleta,11,0.0,51,121,42%,24,68,35%,8,9,89%,19,4,5,5,58,63,33,20,2,134,MER
C. Newsome,11,0.0,40,108,37%,9,25,36%,42,46,91%,47,7,3,19,52,71,41,19,8,131,MER
J. Casio,11,5.0,40,105,38%,22,60,37%,28,31,90%,47,9,2,8,37,45,26,15,60,130,ALA
M. Ahanmisi,10,14.52,36,98,37%,18,51,35%,28,44,64%,34,17,2,18,42,60,20,16,-1,118,ROS
K. Williams,12,0.0,59,145,41%,5,20,25%,18,38,47%,11,10,12,33,81,114,22,27,-16,141,TNT
C. Ross,11,36.6,39,104,38%,7,40,18%,44,54,81%,72,21,1,13,52,65,28,41,53,129,SMB
C. Banchero,9,2.15,39,79,49%,3,8,38%,23,31,74%,33,15,0,11,24,35,25,16,50,104,ALA
K. Alas,11,0.0,46,111,41%,12,43,28%,22,29,76%,27,7,4,13,40,53,21,28,-27,126,NLX
K. Alas,11,0.0,46,111,41%,12,43,28%,22,29,76%,27,7,4,13,40,53,21,28,-24,126,NLX
S. Thompson,11,12.0,48,104,46%,10,27,37%,17,26,65%,63,13,1,28,95,123,25,28,23,123,GIN
J. Perkins,12,21.81,53,116,46%,2,7,29%,23,28,82%,18,8,6,35,53,88,37,20,-68,131,PHX
J. Grey,11,5.0,43,110,39%,7,31,23%,26,37,70%,9,13,3,11,22,33,17,24,-50,119,GLO
J. Corpuz,8,0.0,33,65,51%,0,1,0%,20,34,59%,7,10,13,18,39,57,34,13,-78,86,COL
L. Fonacier,11,0.0,42,95,44%,20,52,38%,13,16,81%,27,4,3,10,30,40,13,11,-79,117,NLX
A. Barroca,11,0.0,43,139,31%,11,52,21%,18,21,86%,46,21,3,13,29,42,35,29,53,115,MAG
J. Yap,9,0.0,32,85,38%,12,39,31%,18,24,75%,9,5,2,4,26,30,10,9,-5,94,ROS
E. Daquioag,11,10.9,39,95,41%,11,38,29%,25,30,83%,22,13,1,6,26,32,15,11,51,114,ROS
G. Norwood,10,15.0,40,114,35%,10,39,26%,12,19,63%,21,20,5,23,37,60,12,8,-9,102,ROS
B. Amer,11,0.0,41,101,41%,20,45,44%,7,10,70%,57,6,1,8,34,42,11,17,-10,109,MER
B. Belga,11,12.37,40,104,38%,14,44,32%,14,20,70%,36,12,6,7,64,71,28,20,22,108,ROS
E. Camson,10,0.0,37,101,37%,13,49,27%,10,14,71%,13,9,3,16,40,56,25,19,-88,97,COL
J. Devance,2,10.62,8,24,33%,1,9,11%,2,3,67%,9,1,2,6,10,16,2,8,8,19,GIN
R. Jose,11,0.0,35,86,41%,0,1,0%,31,45,69%,15,2,0,31,34,65,20,4,-20,101,BWE
R. Tubid,10,0.0,31,79,39%,20,45,44%,9,13,69%,10,2,4,5,39,44,15,11,-110,91,COL
R. Almazan,9,10.82,31,66,47%,5,15,33%,14,20,70%,11,2,16,27,30,57,14,29,-11,81,ROS
A. Mallari,10,0.0,32,88,36%,11,32,34%,15,25,60%,16,3,0,8,30,38,12,23,29,90,NLX
R. Celda,10,0.0,34,83,41%,11,34,32%,11,14,79%,26,7,3,3,15,18,18,19,-101,90,COL
G. Lanete,11,0.0,35,80,44%,17,49,35%,11,14,79%,7,5,0,1,18,19,23,2,-25,98,MER
R. Hugnatan,11,0.0,36,93,39%,14,41,34%,12,19,63%,20,2,4,6,30,36,18,10,-6,98,MER
G. Alolino,12,14.6,42,93,45%,13,27,48%,9,12,75%,17,11,3,11,17,28,16,14,-5,106,PHX
R. dela Rosa,11,0.0,31,58,53%,8,16,50%,26,35,74%,12,8,3,7,23,30,15,7,71,96,MAG
J. Reyes,6,0.0,20,54,37%,0,10,0%,12,14,86%,7,2,4,14,32,46,10,21,-68,52,COL
M. Tautuaa,11,0.0,38,83,46%,6,16,38%,13,25,52%,12,6,3,24,62,86,27,25,53,95,TNT
J. Melton,11,0.0,33,77,43%,19,45,42%,10,12,83%,36,14,0,9,49,58,12,14,93,95,MAG
R. Jazul,12,21.81,32,90,36%,20,60,33%,19,23,83%,26,10,1,7,20,27,18,23,-57,103,PHX
J. Gabriel,5,0.0,17,42,40%,1,2,50%,7,17,41%,3,3,7,13,13,26,14,4,-33,42,COL
J. Jalalon,8,0.0,25,79,32%,3,25,12%,13,14,93%,23,13,0,6,22,28,23,14,4,66,MAG
A. Ramos,11,0.0,32,75,43%,12,35,34%,13,15,87%,3,2,4,7,16,23,26,7,42,89,MAG
R. Garcia,11,0.0,32,102,31%,9,51,18%,15,18,83%,34,3,0,6,20,26,16,19,16,88,TNT
J. Manuel,1,0.0,3,6,50%,1,2,50%,1,1,100%,2,0,0,0,1,1,3,0,-2,8,GIN
D. Kramer,12,23.41,39,72,54%,0,0,0%,16,18,89%,9,9,0,33,64,97,39,22,-25,94,PHX
J. Cruz,11,5.7,37,88,42%,0,0,0%,12,15,80%,16,2,2,21,40,61,16,9,4,86,GIN
C. Hodge,5,0.0,16,28,57%,1,4,25%,6,11,55%,9,4,3,9,17,26,16,3,-13,39,MER
A. Semerad,11,0.0,31,84,37%,14,49,29%,9,13,69%,9,5,2,19,26,45,29,9,14,85,TNT
J. Dillinger,8,0.0,22,63,35%,11,36,31%,4,5,80%,13,8,2,6,27,33,21,7,-20,59,MER
J. Tiongson,10,0.0,26,70,37%,16,43,37%,5,8,63%,23,11,0,3,21,24,16,14,7,73,NLX
S. Enciso,10,0.3,25,67,37%,16,46,35%,5,8,63%,31,5,1,1,18,19,12,9,0,71,ALA
M. Miranda,10,0.0,29,72,40%,6,20,30%,7,10,70%,8,2,7,14,40,54,37,15,-23,71,NLX
S. Thoss,11,0.0,33,74,45%,1,5,20%,11,14,79%,13,5,4,9,35,44,26,14,22,78,ALA
J. Teng,4,0.0,11,23,48%,6,14,43%,0,0,0%,4,1,0,2,7,9,5,5,8,28,GLO
K. Ferrer,11,8.32,27,70,39%,13,46,28%,9,15,60%,28,11,2,14,25,39,15,21,-5,76,GIN
M. Borboran,11,0.48,28,58,48%,11,29,38%,8,14,57%,14,12,7,15,32,47,11,11,33,75,ROS
P. Paniamogan,4,0.0,11,28,39%,5,13,38%,0,0,0%,4,4,1,3,5,8,11,7,-46,27,COL
W. Wilson,12,24.6,28,66,42%,0,1,0%,23,28,82%,20,7,3,21,37,58,26,14,-48,79,PHX
P. Simon,11,0.0,25,62,40%,9,28,32%,12,15,80%,3,3,0,4,10,14,12,9,19,71,MAG
A. Caram,11,0.0,29,61,48%,2,14,14%,10,12,83%,13,6,1,2,7,9,17,11,-47,70,MER
M. Tolomia,11,0.0,22,67,33%,12,35,34%,13,17,76%,18,4,1,5,20,25,18,11,-30,69,MER
J. Chua,10,15.53,26,66,39%,0,0,0%,10,17,59%,9,9,3,24,19,43,21,12,6,62,PHX
M. Pingris,10,0.0,25,53,47%,0,0,0%,12,21,57%,33,7,10,28,68,96,17,22,63,62,MAG
K. Racal,11,5.0,21,52,40%,10,26,38%,16,22,73%,17,13,2,14,18,32,17,6,59,68,ALA
J. Sena,11,0.0,31,69,45%,4,9,44%,2,3,67%,13,2,0,20,23,43,23,12,-12,68,BWE
A. Washington,2,4.18,4,15,27%,4,13,31%,0,2,0%,1,2,0,1,9,10,7,1,8,12,ROS
B. Guinto,11,3.1,23,62,37%,1,8,13%,19,30,63%,7,5,6,38,34,72,32,10,-19,66,GLO
J. Wilson,1,0.0,3,3,100%,0,0,0%,0,1,0%,0,0,0,0,0,0,0,0,-1,6,PHX
J. Ponferada,11,2.63,25,57,44%,7,21,33%,9,15,60%,13,4,10,15,33,48,27,14,19,66,ROS
M. Ganuelas-Rosser,11,16.02,30,54,56%,0,1,0%,6,15,40%,14,11,3,15,40,55,28,13,4,66,SMB
M. Yee,11,0.0,25,48,52%,3,17,18%,12,17,71%,9,8,7,21,29,50,20,6,-61,65,COL
R. Nambatac,11,0.0,22,56,39%,12,26,46%,9,17,53%,12,6,2,10,28,38,16,9,9,65,ROS
A. Mariano,7,0.92,16,37,43%,0,2,0%,9,15,60%,10,3,1,12,26,38,9,11,25,41,GIN
C. Cruz,10,0.0,22,52,42%,11,27,41%,2,4,50%,6,5,1,11,39,50,21,11,17,57,ALA
R. Al-Hussaini,9,0.0,20,47,43%,1,2,50%,10,16,63%,5,0,0,9,28,37,11,10,-27,51,NLX
D. Maiquez,8,0.0,18,33,55%,2,6,33%,6,12,50%,1,2,0,1,12,13,24,5,1,44,ROS
S. Sumang,9,0.0,17,53,32%,5,22,23%,10,12,83%,18,7,0,5,15,20,16,14,-10,49,BWE
G. Khobuntin,10,0.0,22,65,34%,2,16,13%,8,15,53%,14,4,2,6,14,20,19,14,-58,54,COL
R. Soyud,8,0.0,19,31,61%,3,6,50%,2,5,40%,2,3,3,19,25,44,20,10,-20,43,NLX
R. Pascual,4,0.0,7,15,47%,5,12,42%,2,2,100%,2,1,1,3,5,8,5,2,-12,21,ALA
C. Baguio,11,0.0,23,42,55%,4,12,33%,7,9,78%,31,13,3,13,34,47,14,10,35,57,NLX
M. Magat,6,0.0,13,28,46%,3,8,38%,1,2,50%,4,1,4,5,16,21,10,4,-3,30,ALA
G. Mendoza,2,0.0,4,12,33%,1,6,17%,1,2,50%,2,0,0,1,2,3,0,0,5,10,MAG
J. Sargent,11,0.97,22,78,28%,4,25,16%,7,13,54%,10,2,4,19,15,34,23,14,47,55,GLO
R. Herndon,10,0.0,19,36,53%,6,14,43%,6,8,75%,3,4,0,8,19,27,10,5,42,50,MAG
J. Elorde,11,2.85,17,56,30%,6,27,22%,14,17,82%,33,10,0,11,19,30,16,18,-3,54,GLO
J. Mendoza,9,0.0,17,35,49%,0,2,0%,10,16,63%,6,4,3,12,11,23,19,8,-44,44,PHX
R. Cabrera,6,0.0,10,31,32%,9,28,32%,0,1,0%,3,1,1,0,6,6,3,0,-23,29,COL
G. Espinas,3,11.7,6,14,43%,0,3,0%,2,5,40%,1,2,3,5,14,19,5,6,-1,14,SMB
J. Gabayni,11,0.0,19,36,53%,0,0,0%,13,19,68%,4,3,6,24,26,50,19,2,7,51,GLO
R. Arana,10,0.0,19,59,32%,5,21,24%,3,6,50%,16,8,2,11,29,40,25,18,36,46,GLO
V. Pessumal,11,12.68,19,57,33%,8,33,24%,4,5,80%,3,4,1,10,10,20,17,9,-17,50,SMB
R. Reyes,12,0.0,19,59,32%,10,43,23%,6,7,86%,22,18,1,5,27,32,31,15,18,54,TNT
A. Tamsi,4,0.0,8,13,62%,2,7,29%,0,0,0%,7,1,1,2,3,5,6,4,0,18,TNT
R. Gamalinda,7,0.0,13,26,50%,1,6,17%,4,6,67%,6,0,0,9,7,16,8,1,11,31,MAG
R. Aguilar,9,0.0,16,40,40%,6,23,26%,1,1,100%,4,1,2,4,11,15,17,9,-17,39,GIN
J. Jamon,7,0.0,12,22,55%,3,11,27%,3,4,75%,3,4,1,2,6,8,11,5,1,30,COL
M. Cortez,11,0.0,19,47,40%,4,13,31%,5,7,71%,15,8,1,4,26,30,13,14,-19,47,BWE
P. Galanza,11,0.0,19,49,39%,5,18,28%,4,6,67%,0,2,1,1,17,18,6,6,-65,47,COL
Y. de Ocampo,8,0.0,13,28,46%,5,9,56%,3,4,75%,0,0,2,7,16,23,7,4,-10,34,SMB
R. Reavis,8,0.0,11,34,32%,0,0,0%,12,20,60%,12,5,11,23,40,63,12,8,39,34,MAG
C. Lanete,8,0.0,13,31,42%,5,15,33%,3,6,50%,13,5,0,4,13,17,6,7,30,34,SMB
B. Heruela,11,4.34,18,44,41%,5,19,26%,5,7,71%,24,13,3,6,18,24,14,16,3,46,SMB
E. Palma,7,0.0,10,18,56%,1,2,50%,8,14,57%,7,11,2,3,10,13,7,8,-11,29,BWE
S. Mercado,8,9.68,12,41,29%,2,9,22%,7,9,78%,19,7,2,2,20,22,19,14,-6,33,GIN
M. Caguioa,11,0.0,20,50,40%,1,6,17%,3,4,75%,5,4,1,9,29,38,14,11,27,44,GIN
K. Bono,8,0.0,15,29,52%,2,4,50%,0,0,0%,2,1,2,2,9,11,15,2,-18,32,MER
J. Eriobu,10,4.97,17,37,46%,0,2,0%,5,7,71%,4,7,0,7,9,16,9,8,37,39,PHX
Y. Taha,11,0.9,18,37,49%,1,5,20%,5,10,50%,6,4,4,16,26,42,13,10,0,42,GLO
N. Salva,10,0.0,16,39,41%,3,11,27%,3,5,60%,5,1,0,4,19,23,14,9,-11,38,MER
J. Intal,12,11.36,18,58,31%,3,13,23%,6,14,43%,9,9,2,19,14,33,18,14,29,45,PHX
D. Trollano,10,4.1,15,58,26%,6,27,22%,1,4,25%,6,3,2,8,16,24,13,13,19,37,ROS
C. Lastimosa,5,0.0,7,30,23%,2,9,22%,2,4,50%,5,2,0,2,2,4,6,5,-27,18,COL
M. Baracael,10,0.0,14,28,50%,6,15,40%,2,2,100%,5,1,0,7,10,17,10,6,-25,36,MER
K. Dehesa,10,16.85,13,34,38%,5,15,33%,4,6,67%,5,5,0,3,6,9,19,6,22,35,PHX
D. Ababou,10,0.0,13,31,42%,2,11,18%,7,9,78%,2,2,2,1,3,4,23,4,-19,35,COL
N. Pinto,11,0.0,14,50,28%,3,11,27%,7,12,58%,39,15,1,15,25,40,20,12,16,38,BWE
J. Ballesteros,10,0.0,12,21,57%,0,0,0%,8,10,80%,2,1,9,26,48,74,16,10,-18,32,MER
N. Torres,12,0.0,14,38,37%,1,12,8%,9,11,82%,2,3,6,17,19,36,11,12,10,38,TNT
B. Faundo,8,0.0,12,31,39%,1,2,50%,0,0,0%,2,3,1,3,11,14,16,4,-6,25,MER
K. Pascual,9,0.0,13,28,46%,0,0,0%,2,3,67%,4,4,3,8,5,13,16,2,-7,28,MAG
J. Pascual,9,2.15,12,30,40%,1,2,50%,3,10,30%,8,6,5,15,22,37,10,11,23,28,ALA
L. Revilla,8,26.19,11,36,31%,0,9,0%,2,3,67%,33,12,0,8,26,34,19,14,-23,24,PHX
R. Buenafe,1,0.0,1,1,100%,1,1,100%,0,0,0%,1,0,0,0,1,1,1,0,-7,3,NLX
E. Monfort,4,0.0,5,7,71%,1,1,100%,1,2,50%,5,4,0,1,7,8,8,1,8,12,NLX
P. Caperal,2,0.0,3,6,50%,0,0,0%,0,0,0%,0,1,0,2,3,5,0,1,-3,6,GIN
A. Galliguez,4,0.0,5,13,38%,2,7,29%,0,0,0%,2,1,0,1,3,4,7,5,-14,12,ALA
K. Ighalo,5,0.0,6,16,38%,2,7,29%,1,2,50%,3,1,1,4,8,12,4,5,-9,15,NLX
N. Baclao,6,0.0,8,18,44%,0,0,0%,0,1,0%,7,1,8,8,16,24,9,1,-17,16,ALA
C. Exciminiano,11,2.55,10,38,26%,3,18,17%,6,10,60%,15,7,2,5,18,23,22,9,30,29,ALA
P. Caperal,5,0.0,5,16,31%,0,1,0%,3,4,75%,0,0,2,3,13,16,7,6,-45,13,COL
R. Escoto,5,0.0,5,24,21%,1,8,13%,2,2,100%,1,2,0,2,10,12,9,3,-24,13,COL
P. Paredes,4,0.0,4,4,100%,0,0,0%,2,3,67%,0,0,1,1,3,4,3,3,-1,10,TNT
J. Rios,2,0.0,2,4,50%,1,2,50%,0,0,0%,1,2,0,2,1,3,1,0,-12,5,NLX
D. Marcelo,11,0.0,10,24,42%,4,8,50%,3,11,27%,1,3,4,4,11,15,18,6,-12,27,BWE
J. Sedurifa,5,0.0,2,9,22%,1,4,25%,7,14,50%,2,0,1,3,3,6,3,2,-21,12,MER
P. Taha,8,0.0,9,18,50%,0,0,0%,1,1,100%,4,0,0,4,6,10,1,6,-6,19,GIN
A. Gotladera,9,0.0,10,24,42%,0,1,0%,1,2,50%,4,0,1,7,12,19,7,3,16,21,NLX
M. Juico,10,0.0,9,15,60%,0,1,0%,3,5,60%,2,2,1,2,3,5,18,2,4,21,GLO
J. Cruz,3,0.0,1,10,10%,1,3,33%,3,5,60%,5,2,0,2,2,4,1,3,-12,6,ROS
H. Carey,11,0.0,8,25,32%,1,2,50%,5,8,63%,2,3,3,7,18,25,10,7,-21,22,TNT
C. Javier,6,0.0,5,13,38%,2,9,22%,0,0,0%,0,0,0,2,2,4,1,2,8,12,BWE
J. King,4,0.0,3,9,33%,1,5,20%,1,1,100%,2,2,0,1,2,3,2,1,-11,8,ROS
M. Arong,1,0.0,1,1,100%,0,0,0%,0,0,0%,0,0,0,1,0,1,1,0,4,2,TNT
A. Taulava,10,0.0,8,22,36%,3,12,25%,0,3,0%,7,4,2,7,18,25,12,8,-17,19,NLX
R. Sara,10,0.0,5,15,33%,1,9,11%,8,9,89%,15,9,1,5,10,15,21,13,-23,19,COL
J. Uyloan,5,0.0,3,11,27%,3,10,30%,0,0,0%,4,2,1,3,6,9,3,3,-40,9,NLX
L. Vigil,5,1.75,3,8,38%,0,1,0%,3,4,75%,3,0,0,1,3,4,6,6,-13,9,SMB
D. Potts,8,0.0,4,16,25%,1,6,17%,4,7,57%,6,3,0,2,3,5,5,4,-3,13,ALA
S. Onwubere,5,0.0,4,13,31%,0,5,0%,0,0,0%,1,3,0,4,7,11,5,2,-11,8,TNT
L. Flores,11,0.0,8,25,32%,0,0,0%,1,2,50%,2,1,4,5,13,18,7,3,-1,17,GLO
M. Cruz,10,0.0,6,30,20%,2,13,15%,1,2,50%,9,4,0,1,8,9,10,5,-6,15,BWE
L. Hernandez,2,0.0,1,2,50%,1,1,100%,0,0,0%,1,0,0,0,0,0,1,0,0,3,TNT
R. Jamito,3,0.0,1,2,50%,0,0,0%,1,2,50%,0,0,0,2,2,4,4,3,-11,3,GIN
M. Tallo,2,0.0,1,9,11%,0,4,0%,0,0,0%,3,0,1,1,3,4,3,1,6,2,TNT
R. Brondial,10,0.0,3,13,23%,0,2,0%,2,2,100%,3,5,2,5,15,20,14,7,39,8,MAG
B. Mamaril,8,11.18,3,14,21%,0,0,0%,0,1,0%,1,1,1,6,1,7,15,9,-24,6,SMB
A. Nuyles,3,0.0,0,3,0%,0,0,0%,2,2,100%,1,1,0,0,2,2,1,2,-15,2,TNT
D. Semerad,7,0.0,1,8,13%,0,0,0%,2,4,50%,0,0,0,4,9,13,11,1,10,4,SMB
K. Agovida,4,1.4,0,1,0%,0,0,0%,2,2,100%,0,0,1,1,3,4,1,3,-17,2,SMB
R. Guevarra,5,0.0,1,5,20%,0,2,0%,0,2,0%,1,1,1,0,2,2,3,1,18,2,PHX
J. Wilson,5,0.0,0,4,0%,0,3,0%,2,2,100%,0,0,0,0,2,2,2,3,-5,2,GIN
R. Banal,3,0.0,0,4,0%,0,4,0%,1,2,50%,1,0,0,0,0,0,2,0,-14,1,BWE
S. Eman,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
D. Hontiveros,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
E. Menk,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
T. dela Cruz,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
J. Vanlandingham,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
L. Henton,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
A. Helterbrand,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GIN
N. Salva,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
C. Ellis,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
D. Villamor,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
F. Bonifacio,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
J. Brownlee,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GIN
F. Golla,6,0.0,0,4,0%,0,4,0%,0,0,0%,0,1,0,1,3,4,2,2,-5,0,TNT
R. Cervantes,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
D. Miranda,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
C. Lastimosa,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,NLX
M. Cortez,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
R. Reyes,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
J. Canada,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
A. Dela Cruz,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GIN
A. Vosotros,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
J. Melano,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
I. Qahwash,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
E. Dawson,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
K. King,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
J. Eguilos,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
B. Mamaril,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
J. Yeo,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MER
R. Maierhofer,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
J. Uyloan,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MER
J. Fortuna,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
M. Isip,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
K. Jensen,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MAG
M. Hayes,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,PHX
G. Banal,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
M. Glover,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
J. Ballesteros,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
J. Webb,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
E. Pacquiao,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
H. Bagatsing,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
N. Canaleta,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
C. Jaime,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
J. Elorde,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
M. Digregorio,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
J. White,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
I. Mashaddy,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
R. Buenafe,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MER
