PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
S. Sumang,11,227.65,30,60,50%,4,16,25%,11,15,73%,36,10,0,3,15,18,16,13,-22,75,BWE
J. Jalalon,10,232.23,30,83,36%,4,21,19%,4,5,80%,40,12,1,12,27,39,24,19,-22,68,MAG
A. Maliksi,4,73.55,11,32,34%,2,16,13%,3,3,100%,5,1,2,5,10,15,10,2,27,27,MER
K. Quinto,11,268.1,28,59,47%,10,26,38%,8,13,62%,21,6,0,8,14,22,28,11,75,74,MER
R. Herndon,2,35.2,5,14,36%,2,7,29%,1,3,33%,3,4,0,0,3,3,1,1,-3,13,ALA
C. Cruz,11,208.33,24,74,32%,15,46,33%,6,11,55%,6,2,3,10,21,31,25,9,-26,69,BWE
N. Canaleta,4,31.85,8,17,47%,5,12,42%,4,4,100%,2,1,2,0,1,1,4,1,3,25,MER
E. Daquioag,11,214.98,24,63,38%,9,30,30%,11,15,73%,22,5,4,5,15,20,15,10,-7,68,ROS
S. Thompson,11,338.97,23,57,40%,9,24,38%,10,14,71%,50,15,7,16,35,51,20,14,72,65,GIN
K. Ighalo,11,190.03,23,54,43%,13,31,42%,5,6,83%,10,5,1,9,25,34,17,7,14,64,NLX
J. Chan,10,122.57,18,44,41%,12,26,46%,10,13,77%,16,0,1,4,14,18,8,2,-26,58,GIN
A. Caram,11,187.25,27,53,51%,5,12,42%,4,6,67%,19,8,1,4,6,10,17,4,22,63,MER
J. Ponferada,11,167.88,24,59,41%,11,29,38%,4,14,29%,5,2,3,12,24,36,32,5,-25,63,ROS
P. Galanza,9,131.65,18,40,450%,9,21,400%,6,7,250%,5,3,0,3,10,13,14,2,16,51,NLX
M. Borboran,10,127.5,21,45,47%,6,19,32%,7,10,70%,3,2,6,7,17,24,5,4,35,55,ROS
J. Napoles,10,173.87,21,42,50%,3,10,30%,7,12,58%,3,6,4,18,18,36,28,4,-16,52,PHX
J. Elorde,11,238.73,18,65,28%,6,29,21%,14,18,78%,44,9,0,9,23,32,31,24,6,56,GLO
V. Pessumal,11,139.3,18,41,44%,17,34,50%,2,2,100%,2,2,1,3,10,13,12,3,17,55,SMB
K. Racal,1,20.48,2,7,29%,1,4,25%,0,0,0%,4,1,0,0,0,0,2,1,-6,5,ALA
J. Thoss,7,121.85,14,41,34%,0,2,0%,6,8,75%,6,6,3,10,8,18,12,5,-56,34,ALA
N. Pinto,11,180.47,21,47,45%,9,26,35%,1,2,50%,20,12,0,10,13,23,19,5,-9,52,MER
J. Cruz,10,106.48,17,36,47%,0,4,0%,13,14,93%,2,0,0,7,19,26,9,4,-5,47,GLO
M. Ayaay,11,227.58,19,48,40%,3,14,21%,10,14,71%,16,5,0,9,30,39,23,11,-2,51,ALA
M. Tolomia,4,53.67,7,22,32%,1,10,10%,3,6,50%,6,1,0,1,2,3,5,4,21,18,BWE
J. Intal,5,64.4,8,18,44%,4,10,40%,2,2,100%,4,0,1,7,12,19,7,3,-6,22,PHX
M. Cortez,8,182.23,15,32,47%,3,12,25%,2,2,100%,19,9,1,8,19,27,13,6,-20,35,BWE
M. Pingris,11,193.42,21,33,64%,0,0,0%,6,17,35%,10,4,8,17,30,47,17,11,-1,48,MAG
M. Tautuaa,6,103.67,10,29,34%,1,10,10%,5,7,71%,5,1,2,3,20,23,12,10,-26,26,SMB
G. Norwood,6,155.82,10,33,30%,3,13,23%,3,6,50%,14,5,3,4,21,25,8,2,-3,26,ROS
P. Desiderio,11,195.78,18,48,38%,9,27,33%,2,4,50%,14,3,2,11,19,30,14,8,-37,47,BWE
M. Gamboa,4,36.57,7,11,64%,0,0,0%,3,4,75%,3,1,0,1,3,4,3,2,4,17,PHX
B. Belga,6,115.07,9,31,29%,2,17,12%,5,5,100%,10,4,4,3,15,18,19,10,-22,25,ROS
R. Soyud,9,92.28,16,24,67%,0,0,0%,5,6,83%,3,1,0,22,16,38,22,5,13,37,NLX
K. Nabong,10,159.65,15,41,37%,8,25,32%,3,7,43%,10,5,4,7,33,40,21,11,8,41,SMB
S. Mercado,9,132.88,15,37,41%,0,10,0%,6,12,50%,8,5,0,2,12,14,13,9,-65,36,GLO
E. Camson,7,78.33,10,32,31%,5,20,25%,3,5,60%,4,1,2,5,17,22,8,8,-8,28,COL
L. Fonacier,11,137.77,16,41,39%,11,30,37%,0,0,0%,13,8,1,3,12,15,10,5,19,43,NLX
R. Al-Hussaini,11,115.0,17,40,43%,6,17,35%,3,4,75%,2,0,2,8,11,19,16,6,-41,43,BWE
R. Reyes,8,138.62,10,23,43%,6,16,38%,5,7,71%,10,8,1,8,10,18,17,3,-35,31,TNT
B. Faundo,11,110.68,20,43,47%,0,0,0%,2,4,50%,3,2,2,5,17,22,22,7,-18,42,MER
C. Exciminiano,11,171.35,15,50,30%,6,26,23%,6,12,50%,12,10,2,13,13,26,14,5,14,42,ROS
P. Simon,4,33.55,6,12,50%,3,7,43%,0,0,0%,1,1,0,1,1,2,4,1,-14,15,MAG
M. Miranda,11,210.25,18,53,34%,3,15,20%,1,2,50%,9,3,0,12,21,33,28,4,-48,40,NLX
P. Cahilig,11,245.27,15,38,39%,6,25,24%,3,7,43%,11,5,5,7,27,34,33,8,-5,39,COL
C. Standhardinger,4,51.1,4,12,33%,0,1,0%,6,9,67%,1,3,1,6,10,16,10,1,-4,14,SMB
P. Varilla,6,77.95,8,17,47%,5,10,50%,0,0,0%,3,2,0,3,4,7,5,0,-12,21,NLX
J. Melton,10,205.18,11,33,33%,11,26,42%,1,2,50%,21,11,1,1,27,28,13,11,30,34,MAG
R. Jose,3,19.88,4,9,44%,0,0,0%,2,2,100%,1,0,0,2,5,7,2,1,-23,10,BWE
N. Torres,9,126.55,10,35,29%,3,14,21%,6,7,86%,3,3,6,7,13,20,14,7,3,29,ROS
R. Celda,10,117.95,11,47,23%,5,21,24%,5,10,50%,16,6,1,3,15,18,14,4,-15,32,COL
R. Escoto,10,90.1,11,24,46%,6,9,67%,4,5,80%,3,2,1,6,21,27,19,2,-5,32,GLO
D. Marcelo,9,89.7,11,22,50%,1,4,25%,5,8,63%,5,7,7,7,12,19,21,10,1,28,PHX
K. Rosales,9,146.27,10,36,28%,4,16,25%,4,6,67%,8,7,0,4,20,24,12,6,-14,28,ROS
R. Guevarra,1,6.98,1,2,50%,1,2,50%,0,0,0%,0,0,0,0,0,0,1,0,-11,3,PHX
B. Heruela,4,76.52,4,20,20%,1,7,14%,3,4,75%,10,3,1,1,2,3,4,4,-57,12,BWE
A. Vosotros,10,118.55,12,25,48%,4,8,50%,2,2,100%,13,2,0,2,11,13,18,5,1,30,TNT
A. Taulava,4,30.45,4,10,40%,2,5,40%,1,1,100%,2,0,1,3,8,11,4,2,2,11,NLX
M. Digregorio,4,46.4,3,14,21%,2,11,18%,3,3,100%,2,0,0,1,1,2,10,3,-40,11,TNT
R. Hugnatan,10,73.7,9,27,33%,4,15,27%,5,5,100%,4,0,3,5,12,17,7,2,-9,27,MER
J. Sena,5,40.98,5,12,42%,2,4,50%,1,2,50%,2,0,0,2,2,4,9,2,-36,13,BWE
R. Herndon,7,68.53,9,22,41%,0,6,0%,0,0,0%,3,2,0,5,10,15,5,4,-16,18,MAG
R. Reavis,10,147.78,8,20,40%,0,0,0%,9,12,75%,2,1,2,15,25,40,17,4,29,25,MAG
N. Salva,8,77.82,8,21,38%,2,7,29%,2,2,100%,2,1,1,2,6,8,4,2,3,20,MER
J. Calvo,10,82.98,7,29,24%,1,6,17%,9,10,90%,13,6,0,4,8,12,7,3,-31,24,COL
R. Dennison,5,23.1,5,7,71%,1,1,100%,1,2,50%,2,1,0,3,3,6,2,0,-8,12,PHX
A. Galliguez,8,86.55,8,27,30%,3,19,16%,0,0,0%,6,3,0,2,7,9,11,3,-6,19,ALA
J. King,10,88.95,9,29,31%,3,11,27%,2,4,50%,6,3,2,7,8,15,8,2,-15,23,GLO
S. De Leon,11,123.53,11,27,41%,3,11,27%,0,0,0%,10,1,2,3,15,18,19,5,-10,25,TNT
K. Lao,4,25.53,3,5,60%,3,4,75%,0,0,0%,5,0,0,0,4,4,2,1,-10,9,NLX
R. Tubid,1,6.15,0,2,0%,0,1,0%,2,2,100%,0,1,0,0,1,1,0,1,-6,2,SMB
N. Baclao,1,6.83,1,3,33%,0,0,0%,0,1,0%,0,0,1,1,0,1,2,0,-8,2,ALA
G. Alolino,3,21.68,2,6,33%,0,3,0%,2,2,100%,1,1,0,1,1,2,0,0,-13,6,BWE
D. Potts,7,62.9,6,16,38%,2,9,22%,0,1,0%,6,0,0,1,2,3,2,3,11,14,PHX
S. Onwubere,6,39.42,4,11,36%,1,5,20%,2,6,33%,0,3,0,2,4,6,9,6,9,11,ROS
C. Javier,4,30.78,2,11,18%,2,7,29%,1,4,25%,0,2,0,0,2,2,4,0,-21,7,BWE
B. Heruela,3,34.74,2,6,33%,1,3,33%,0,0,0%,4,1,0,1,4,5,7,0,10,5,TNT
P. Zamar,3,15.12,2,5,40%,1,4,25%,0,0,0%,2,0,0,0,2,2,0,2,0,5,SMB
M. Caguioa,5,30.83,4,14,29%,0,2,0%,0,0,0%,4,1,0,0,3,3,3,1,5,8,GIN
M. Abundo,5,24.6,3,9,33%,1,5,20%,1,2,50%,1,0,0,1,2,3,2,3,13,8,MAG
D. Dario,5,33.27,3,9,33%,2,7,29%,0,0,0%,3,3,0,0,0,0,4,4,-8,8,BWE
L. Flores,7,37.02,2,9,22%,0,0,0%,7,8,88%,3,1,2,4,3,7,9,3,-9,11,COL
J. Devance,2,19.73,1,5,20%,1,2,50%,0,0,0%,3,0,0,2,2,4,3,1,4,3,GIN
D. Kramer,9,92.85,4,15,27%,0,0,0%,5,6,83%,6,1,0,11,20,31,22,5,-52,13,PHX
K. Williams,3,37.22,2,2,100%,0,0,0%,0,0,0%,3,1,0,1,4,5,8,1,3,4,TNT
R. de Ocampo,3,6.4,1,2,50%,0,0,0%,2,2,100%,0,0,0,1,1,2,3,0,-11,4,MER
K. Pascual,3,17.78,2,7,29%,0,0,0%,0,0,0%,0,1,1,1,2,3,2,0,-2,4,MAG
J. Pascual,7,38.08,4,10,40%,0,0,0%,1,3,33%,1,2,0,4,5,9,12,4,-5,9,ALA
J. Gabayni,5,20.12,1,6,17%,0,0,0%,4,4,100%,1,2,1,5,2,7,8,1,-9,6,COL
H. Carey,7,42.17,4,8,50%,0,0,0%,0,0,0%,1,1,0,7,7,14,11,1,-12,8,TNT
D. Semerad,4,26.12,1,1,100%,0,0,0%,2,2,100%,1,1,1,0,5,5,4,4,9,4,TNT
J. Sargent,5,12.25,2,4,50%,0,0,0%,1,2,50%,0,0,0,1,0,1,3,3,-14,5,GIN
J. Faundo,7,27.72,2,8,25%,0,0,0%,3,4,75%,0,0,2,4,0,4,9,3,-10,7,COL
J. Alejandro,2,7.35,1,2,50%,0,1,0%,0,0,0%,0,0,0,0,1,1,1,1,-12,2,ROS
M. Magat,7,25.9,3,8,38%,0,1,0%,0,1,0%,1,0,0,2,3,5,5,0,-5,6,TNT
J. Reyes,4,17.28,1,5,20%,1,4,25%,0,0,0%,1,0,0,1,2,3,2,0,-15,3,COL
Y. Taha,4,27.92,1,4,25%,0,0,0%,1,1,100%,1,0,2,2,4,6,3,4,-25,3,TNT
C. Baguio,3,23.05,1,5,20%,0,2,0%,0,0,0%,4,1,0,0,2,2,3,3,-9,2,NLX
R. Brondial,3,14.95,1,6,17%,0,1,0%,0,0,0%,1,0,0,5,4,9,1,2,-5,2,MAG
M. Ganuelas-Rosser,8,68.92,2,6,33%,0,0,0%,1,4,25%,4,4,1,5,5,10,10,3,9,5,SMB
J. Washington,7,31.8,1,3,33%,0,1,0%,2,2,100%,1,3,1,3,5,8,5,1,-9,4,TNT
T. Jackson,8,26.33,1,4,25%,0,3,0%,0,0,0%,3,0,0,0,3,3,7,2,-15,2,MER
L. Tenorio,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GIN
J. Casio,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
C. Hodge,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MER
C. Newsome,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MER
B. Amer,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MER
F. Golla,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
C. Banchero,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
P. Caperal,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GIN
J. Brondial,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
S. Pringle,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GIN
A. Semerad,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
P. Taha,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
E. Monfort,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,NLX
B. Mamaril,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,SMB
J. Ibanes,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ROS
R. Arana,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
J. Cruz,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,NLX
R. Gamalinda,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MAG
L. Revilla,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,PHX
S. Thoss,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
G. Espinas,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MER
P. Paredes,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,NLX
C. Lanete,1,2.45,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,1,0,-5,0,SMB
W. Wilson,2,9.2,0,0,0%,0,0,0%,0,0,0%,1,0,0,0,0,0,0,0,-10,0,PHX
J. Dillinger,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GIN
R. Cabrera,2,5.97,0,2,0%,0,2,0%,0,0,0%,0,0,0,0,0,0,1,0,-10,0,COL
J. Aguilar,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GIN
G. Norwood,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ROS
B. Belga,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ROS
A. Semerad,2,20.42,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,3,3,2,2,-6,0,TNT
K. Alas,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,NLX
R. Aguilar,3,5.33,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,2,2,0,0,-6,0,GIN
A. Mariano,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GIN
S. Enciso,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
K. Racal,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
Y. Andrada,2,11.2,0,1,0%,0,0,0%,0,0,0%,0,0,0,3,0,3,1,1,-17,0,ALA
K. Agovida,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
M. Ahanmisi,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
B. Guinto,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
K. Bono,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
J. Rios,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,NLX
J. Mendoza,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,PHX
R. Banal,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
M. Tolomia,3,7.98,0,3,0%,0,3,0%,0,0,0%,1,0,0,0,0,0,1,1,-11,0,MER
J. Grey,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
G. Smith,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
J. Casiño,1,9.7,0,0,0%,0,0,0%,0,0,0%,2,0,0,0,0,0,0,1,0,0,TNT
R. Jose,4,5.17,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,3,3,0,1,-3,0,MER
J. Gabriel,2,3.2,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,0,-5,0,COL
L. Vigil,1,4.25,0,1,0%,0,0,0%,0,0,0%,0,1,0,0,0,0,0,0,-9,0,SMB
G. Babilonia,2,4.02,0,0,0%,0,0,0%,0,0,0%,1,0,0,0,1,1,0,0,10,0,ALA
B. Teodoro,3,6.12,0,2,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,-7,0,GIN
J. Mocon,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ROS
M. Calisaan,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MAG
C. Tabi,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
M. Salem,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
