PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
J. Bullock,2,35.73,6.5,16.0,41%,2.0,6.0,33%,4.0,6.0,67%,3.0,0.5,0.0,1.0,6.5,7.5,2.0,2.5,-6.5,19.0,ROS
S. Davis,4,33.08,6.25,18.75,33%,1.0,5.5,18%,4.75,8.75,54%,2.75,0.25,0.25,1.75,9.0,10.75,1.75,3.5,-18.5,18.25,TNT
J. Aguilar,8,25.87,7.25,12.5,58%,0.13,0.13,100%,3.25,5.5,59%,1.75,0.5,1.0,2.63,4.25,6.88,2.5,1.38,-2.38,17.88,GIN
S. Anthony,8,32.78,5.88,13.88,42%,1.38,3.88,35%,4.25,6.0,71%,3.75,2.25,0.38,2.38,5.38,7.75,4.75,2.13,-1.38,17.38,GLO
P. Lee,9,26.23,5.89,15.11,39%,2.44,6.89,35%,3.11,3.56,88%,3.22,1.78,0.11,0.33,3.89,4.22,3.0,2.44,8.56,17.33,MAG
V. Manuel,11,25.07,7.36,15.55,47%,0.0,0.0,0%,1.18,2.0,59%,1.45,0.91,0.18,1.45,3.64,5.09,3.45,1.45,4.27,15.91,ALA
C. Banchero,11,31.1,6.64,13.64,49%,0.91,3.27,28%,1.64,3.09,53%,8.73,1.09,0.18,1.27,3.09,4.36,2.55,3.27,4.27,15.82,ALA
T. Watson,8,33.68,5.88,14.38,41%,0.5,2.5,20%,3.5,5.13,68%,1.88,0.63,3.13,3.5,8.38,11.88,1.75,3.25,0.5,15.75,ROS
G. Slaughter,5,24.92,5.0,9.0,56%,0.0,0.0,0%,5.4,6.4,84%,2.0,0.2,1.4,2.4,4.8,7.2,1.6,2.2,11.4,15.4,GIN
C. Abueva,11,23.23,5.27,11.55,46%,1.09,2.82,39%,3.73,7.55,49%,3.18,0.73,1.27,3.73,5.45,9.18,3.55,2.82,10.36,15.36,PHX
M. Lassiter,10,34.27,5.5,12.2,45%,2.9,7.7,38%,1.2,1.4,86%,3.1,1.3,0.7,1.3,3.3,4.6,3.3,0.9,3.0,15.1,SMB
M. Wright,11,30.13,5.09,12.0,42%,2.09,5.36,39%,2.45,3.0,82%,5.45,0.91,0.0,0.36,3.82,4.18,2.18,3.18,5.09,14.73,PHX
W. Castro,8,29.66,4.0,12.13,33%,1.75,5.0,35%,4.75,5.13,93%,5.38,1.13,0.38,0.75,2.75,3.5,1.63,1.75,-10.38,14.5,TNT
A. Cabagnot,11,29.17,4.82,13.0,37%,1.27,4.36,29%,2.73,3.18,86%,4.45,0.82,0.09,0.82,3.18,4.0,1.73,1.27,4.64,13.64,SMB
R. McCarthy,11,33.32,4.82,11.91,40%,1.55,4.55,34%,2.36,3.64,65%,3.09,1.64,0.09,0.55,3.09,3.64,1.27,1.73,-8.36,13.55,COL
R. Pogoy,11,26.93,5.64,13.09,43%,1.36,4.82,28%,0.91,1.55,59%,1.27,1.64,0.55,2.91,2.82,5.73,2.73,0.64,-6.55,13.55,TNT
M. Ahanmisi,10,28.96,4.6,10.6,43%,1.5,4.6,33%,2.5,4.0,63%,4.7,1.1,0.4,0.8,4.0,4.8,2.6,1.4,1.7,13.2,ROS
A. Santos,11,26.34,5.09,13.64,37%,2.73,9.09,30%,0.27,0.45,60%,0.82,1.27,1.91,0.82,3.09,3.91,2.55,1.0,-2.55,13.18,SMB
A. Barroca,11,26.99,5.09,9.82,52%,1.64,4.27,38%,1.27,1.64,78%,3.45,1.91,0.0,1.0,1.91,2.91,2.64,1.73,8.91,13.09,MAG
J. Devance,3,31.82,5.67,9.67,59%,1.33,3.33,40%,0.33,0.33,100%,5.67,0.67,0.33,0.0,1.33,1.33,1.33,2.0,2.0,13.0,GIN
C. Newsome,11,30.44,4.91,11.09,44%,0.91,2.27,40%,2.27,2.91,78%,5.64,0.91,0.18,0.73,3.36,4.09,3.36,2.09,3.45,13.0,MER
L. Fonacier,11,26.34,4.82,10.0,48%,2.36,5.64,42%,0.91,1.0,91%,3.09,0.73,0.18,0.55,2.82,3.36,1.27,1.18,-2.09,12.91,NLX
J. Perkins,11,27.59,5.55,9.91,56%,0.27,1.09,25%,1.55,2.45,63%,1.91,0.18,0.18,2.45,3.82,6.27,3.73,2.09,7.18,12.91,PHX
M. Tautuaa,10,31.12,5.0,9.6,52%,0.3,1.8,17%,2.4,3.2,75%,2.4,0.5,0.6,3.0,6.0,9.0,3.1,3.8,-5.1,12.7,GLO
B. Amer,11,28.18,4.09,10.55,39%,1.82,5.45,33%,1.91,2.18,88%,4.0,0.91,0.09,0.82,4.18,5.0,2.18,1.45,7.27,11.91,MER
M. Digregorio,11,26.76,4.0,10.09,40%,1.64,4.36,38%,2.09,2.64,79%,2.0,0.55,0.09,0.73,2.09,2.82,2.36,1.64,2.36,11.73,BWE
N. Pinto,11,28.37,4.36,6.73,65%,1.82,2.82,65%,1.09,1.73,63%,6.27,1.18,0.09,0.55,3.36,3.91,2.27,2.18,3.55,11.64,BWE
J. Erram,8,26.07,4.38,9.63,45%,0.13,1.25,10%,2.75,4.13,67%,1.38,1.0,1.5,3.25,5.75,9.0,4.0,2.0,3.25,11.63,BWE
L. Tenorio,10,34.1,3.9,10.7,36%,1.8,6.1,30%,1.7,2.0,85%,4.3,1.8,0.1,0.4,2.4,2.8,1.9,2.1,4.3,11.3,GIN
J. Corpuz,9,19.73,4.78,8.0,60%,0.0,0.0,0%,1.67,2.44,68%,0.67,0.67,0.44,2.67,2.67,5.33,3.56,1.33,0.0,11.22,COL
S. Enciso,11,30.32,3.91,9.82,40%,3.0,7.64,39%,0.36,0.55,67%,3.82,0.55,0.09,0.09,1.55,1.64,1.55,1.0,1.55,11.18,ALA
B. Belga,7,18.89,4.0,6.57,61%,1.57,3.0,52%,1.43,2.0,71%,2.57,0.29,0.0,0.86,4.43,5.29,4.0,2.43,0.57,11.0,ROS
M. Glover,1,28.55,4.0,12.0,33%,0.0,1.0,0%,3.0,6.0,50%,1.0,1.0,0.0,6.0,9.0,15.0,4.0,3.0,-26.0,11.0,TNT
I. Sangalang,11,21.34,4.55,10.0,45%,0.0,0.09,0%,1.82,3.09,59%,0.55,0.36,0.45,1.55,3.55,5.09,2.36,1.55,0.18,10.91,MAG
J. Rosario,11,25.31,4.18,10.09,41%,1.45,4.91,30%,0.91,1.45,63%,0.55,0.45,0.45,1.64,3.36,5.0,4.18,0.82,1.91,10.73,TNT
A. Maliksi,11,19.94,3.36,9.27,36%,1.0,3.64,28%,2.64,3.45,76%,0.82,0.36,0.27,0.82,2.73,3.55,2.45,1.45,-2.09,10.36,BWE
P. Taha,9,21.86,4.33,7.78,56%,0.11,0.44,25%,1.56,2.0,78%,0.67,0.33,0.44,1.67,1.78,3.44,1.78,1.33,-4.33,10.33,GLO
P. Zamar,11,22.39,3.45,7.64,45%,1.64,4.36,38%,1.55,2.0,77%,1.27,0.45,0.18,1.09,3.0,4.09,1.09,1.27,-1.09,10.09,BWE
J. Yap,10,19.2,3.6,9.2,39%,1.3,4.3,30%,1.2,2.2,55%,0.8,0.2,0.2,0.6,2.4,3.0,1.7,1.0,-5.4,9.7,ROS
J. Jalalon,11,23.12,3.91,8.45,46%,0.36,1.55,24%,1.27,2.0,64%,6.82,1.64,0.0,1.82,3.27,5.09,2.55,2.36,7.18,9.45,MAG
G. Norwood,11,27.56,3.18,7.55,42%,1.45,4.36,33%,1.18,2.45,48%,2.0,1.36,0.18,1.18,4.91,6.09,0.82,0.55,-5.91,9.0,ROS
C. Tiu,10,18.22,2.9,7.7,38%,1.3,4.9,27%,1.8,2.2,82%,2.6,0.5,0.6,0.6,1.3,1.9,2.1,1.7,1.2,8.9,ROS
J. Ponferada,11,17.26,3.0,6.45,46%,0.64,2.64,24%,2.09,2.64,79%,1.0,0.36,0.36,1.45,2.27,3.73,3.82,1.55,3.18,8.73,ROS
A. Mariano,11,22.17,3.55,6.73,53%,0.09,0.18,50%,1.55,2.09,74%,1.82,0.91,0.27,1.91,2.55,4.45,2.18,1.55,4.82,8.73,GIN
K. Ighalo,10,19.4,2.8,6.5,43%,1.3,3.8,34%,1.8,2.1,86%,1.3,0.4,0.0,1.6,2.5,4.1,2.0,1.4,-0.6,8.7,NLX
C. Hodge,11,29.97,3.91,7.18,54%,0.09,0.64,14%,0.73,1.09,67%,2.0,0.82,0.64,2.82,4.36,7.18,3.36,0.73,9.64,8.64,MER
J. Quinahan,11,22.3,3.36,8.73,39%,1.09,3.09,35%,0.82,1.18,69%,2.64,0.18,1.0,0.55,4.27,4.82,2.36,1.09,-6.36,8.64,NLX
M. Belo,11,20.3,3.18,7.36,43%,1.0,3.09,32%,1.18,1.55,76%,0.73,0.36,0.36,0.45,2.91,3.36,1.82,1.0,-0.36,8.55,BWE
R. Jazul,11,23.52,2.36,7.45,32%,1.91,5.55,34%,1.55,2.36,65%,2.45,0.82,0.0,0.45,2.18,2.64,1.64,0.64,2.45,8.18,PHX
E. Camson,5,12.68,3.2,7.6,42%,0.4,2.2,18%,1.2,1.6,75%,0.8,0.4,0.0,2.0,2.0,4.0,1.6,0.6,1.2,8.0,COL
P. Galanza,11,17.88,2.82,6.73,42%,1.36,4.36,31%,0.73,1.0,73%,1.64,0.82,0.18,0.45,1.0,1.45,1.73,1.0,0.64,7.73,NLX
J. Grey,11,17.52,2.82,6.0,47%,1.0,2.55,39%,1.09,1.45,75%,1.45,0.27,0.09,0.45,2.91,3.36,1.36,1.73,-4.55,7.73,GLO
S. Thompson,11,33.16,3.18,6.82,47%,0.64,2.18,29%,0.64,1.09,58%,6.27,1.27,0.36,2.27,6.82,9.09,2.09,2.27,6.36,7.64,GIN
A. Dela Cruz,3,15.78,2.67,6.33,42%,1.0,2.0,50%,1.0,1.33,75%,2.67,1.0,0.0,1.0,1.0,2.0,0.33,2.0,2.33,7.33,GIN
C. Ross,11,28.02,2.73,5.27,52%,1.18,2.73,43%,0.64,0.73,88%,5.55,1.55,0.09,0.73,3.64,4.36,2.09,2.27,0.36,7.27,SMB
J. Chua,11,16.97,2.91,5.18,56%,0.0,0.0,0%,1.18,1.45,81%,0.55,0.64,0.91,1.45,2.45,3.91,2.55,0.91,4.27,7.0,PHX
J. Casio,11,19.86,2.64,5.91,45%,1.09,3.0,36%,0.64,0.82,78%,3.45,0.45,0.09,0.18,1.64,1.82,1.73,0.91,4.64,7.0,ALA
K. Nabong,11,17.73,2.73,7.09,38%,0.91,3.18,29%,0.64,0.82,78%,0.91,0.64,0.27,1.18,3.0,4.18,3.27,1.36,3.09,7.0,SMB
N. Torres,9,15.64,2.67,6.0,44%,0.89,2.33,38%,0.78,1.44,54%,0.78,0.33,0.44,2.22,3.11,5.33,2.22,0.67,-4.67,7.0,ROS
R. Hugnatan,11,16.64,2.64,6.27,42%,0.73,2.91,25%,0.91,1.18,77%,2.0,0.91,0.18,1.55,1.64,3.18,1.55,0.73,1.45,6.91,MER
E. Daquioag,11,19.7,2.0,6.09,33%,0.82,2.91,28%,2.09,3.36,62%,1.91,1.64,0.09,0.55,2.18,2.73,1.73,1.45,-2.73,6.91,ROS
M. Miranda,10,17.97,2.7,5.4,50%,1.2,2.8,43%,0.3,0.3,100%,0.8,0.2,0.4,1.2,2.1,3.3,1.9,0.8,1.7,6.9,NLX
K. Ferrer,11,18.48,2.18,4.27,51%,1.18,2.82,42%,1.27,1.64,78%,1.18,0.45,0.27,1.09,1.36,2.45,2.0,1.18,1.0,6.82,GIN
K. Ferrer,11,18.48,2.18,4.27,51%,1.18,2.82,42%,1.27,1.64,78%,1.18,0.45,0.27,1.09,1.36,2.45,2.0,1.18,0.0,6.82,GIN
R. de Ocampo,3,15.9,3.0,6.0,50%,0.67,3.0,22%,0.0,0.0,0%,0.33,0.33,0.33,0.33,3.33,3.67,1.67,1.33,-5.33,6.67,MER
S. Mercado,2,22.31,2.0,4.0,50%,0.5,2.5,20%,2.0,2.0,100%,2.5,0.0,1.0,0.0,1.0,1.0,3.0,5.0,6.0,6.5,GIN
R. dela Rosa,11,23.85,2.55,6.0,42%,0.36,1.82,20%,0.91,1.18,77%,1.18,1.09,0.0,1.18,2.18,3.36,2.64,0.64,5.0,6.36,MAG
A. Semerad,7,22.83,1.86,5.71,33%,1.14,3.86,30%,1.43,1.86,77%,0.71,1.14,0.14,1.86,3.14,5.0,2.43,0.86,-9.14,6.29,TNT
L. Revilla,11,22.78,2.36,5.09,46%,0.82,2.45,33%,0.73,1.36,53%,4.73,1.82,0.0,0.27,2.55,2.82,2.64,1.27,6.82,6.27,PHX
P. Paniamogan,11,14.37,2.18,5.45,40%,0.73,3.0,24%,1.18,1.55,76%,1.91,0.73,0.27,0.27,1.18,1.45,2.09,1.0,0.09,6.27,NLX
M. Tolomia,10,16.87,2.2,6.3,35%,1.4,3.6,39%,0.4,0.5,80%,1.8,0.3,0.0,0.1,1.3,1.4,2.4,0.9,-0.1,6.2,MER
A. Caram,11,18.47,2.73,6.45,42%,0.18,1.45,13%,0.55,0.73,75%,0.91,0.45,0.0,0.27,1.36,1.64,1.73,0.91,-5.45,6.18,MER
A. Mallari,7,18.37,2.43,7.0,35%,0.29,2.57,11%,1.0,1.86,54%,3.0,1.29,0.14,1.71,3.14,4.86,1.57,1.71,-2.29,6.14,NLX
P. Simon,8,9.8,2.25,5.0,45%,1.13,2.38,47%,0.5,0.75,67%,0.5,0.13,0.0,0.25,0.25,0.5,1.0,1.0,-0.5,6.13,MAG
N. Baclao,11,19.17,2.55,5.73,44%,0.0,0.0,0%,0.82,1.36,60%,1.09,0.27,1.18,2.27,2.82,5.09,4.18,1.09,2.09,5.91,ALA
M. Tallo,11,18.06,2.09,5.45,38%,0.73,2.36,31%,1.0,1.82,55%,3.36,0.82,0.09,0.45,1.45,1.91,2.36,2.09,1.55,5.91,NLX
R. Nambatac,9,17.41,1.89,6.33,30%,0.67,2.44,27%,1.44,2.22,65%,2.11,0.67,0.0,0.44,2.22,2.67,1.56,0.89,-5.11,5.89,ROS
S. Sumang,10,12.78,2.1,5.2,40%,0.8,2.4,33%,0.8,1.2,67%,2.5,0.3,0.0,0.4,1.4,1.8,1.1,1.1,-4.1,5.8,BWE
J. Chan,11,17.87,2.0,5.64,35%,1.0,3.36,30%,0.64,1.09,58%,2.27,0.18,0.0,0.27,2.27,2.55,1.18,1.0,1.73,5.64,GIN
J. Cruz,4,19.96,1.75,8.0,22%,0.5,3.75,13%,1.5,1.5,100%,1.5,1.75,0.25,1.25,1.75,3.0,3.25,2.0,-2.25,5.5,TNT
J. Eriobu,4,8.74,2.25,4.0,56%,0.25,0.75,33%,0.75,1.25,60%,0.25,0.0,0.25,0.5,0.5,1.0,0.75,0.5,-2.0,5.5,PHX
N. Canaleta,8,17.68,1.88,6.25,30%,1.38,4.63,30%,0.25,0.5,50%,0.88,0.25,0.25,0.25,2.63,2.88,2.0,0.63,1.13,5.38,MER
J. Tiongson,11,14.84,2.0,4.91,41%,1.0,3.09,32%,0.36,0.64,57%,1.73,0.36,0.0,0.18,1.82,2.0,1.36,0.82,-4.27,5.36,NLX
R. Escoto,11,16.71,2.27,5.55,41%,0.55,1.64,33%,0.27,0.73,38%,0.91,0.09,0.36,1.91,2.73,4.64,2.82,0.64,-6.82,5.36,COL
J. Reyes,9,16.02,2.0,4.22,47%,0.78,1.78,44%,0.56,1.22,45%,0.44,0.67,0.67,0.89,2.11,3.0,1.22,0.67,-7.22,5.33,COL
J. Mendoza,3,12.61,2.33,4.0,58%,0.0,0.0,0%,0.67,1.0,67%,1.33,0.33,0.33,0.67,3.0,3.67,1.67,1.0,6.33,5.33,PHX
G. Khobuntin,11,17.78,2.18,5.73,38%,0.27,1.82,15%,0.64,1.64,39%,1.45,0.18,0.0,1.18,1.55,2.73,2.09,1.18,-11.36,5.27,COL
P. Caperal,8,16.01,2.63,4.63,57%,0.0,0.0,0%,0.0,0.13,0%,1.25,0.13,0.0,1.38,2.25,3.63,1.5,0.88,-0.25,5.25,GIN
R. Almazan,2,19.34,2.5,7.5,33%,0.0,1.0,0%,0.0,0.0,0%,0.5,0.5,1.0,3.5,4.0,7.5,1.5,1.5,1.0,5.0,ROS
J. Rios,1,6.97,2.0,3.0,67%,1.0,2.0,50%,0.0,0.0,0%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,5.0,NLX
D. Trollano,6,16.07,1.83,6.0,31%,0.83,3.5,24%,0.5,1.0,50%,0.5,0.5,0.17,0.83,2.5,3.33,2.17,1.33,1.17,5.0,TNT
J. Teng,11,17.2,1.91,5.82,33%,0.0,0.45,0%,1.09,1.82,60%,1.55,0.36,0.09,1.36,1.91,3.27,2.18,1.0,-0.64,4.91,ALA
N. Salva,11,14.3,2.36,4.55,52%,0.0,0.18,0%,0.18,0.36,50%,0.64,0.09,0.27,0.82,2.45,3.27,2.0,0.18,-1.91,4.91,MER
J. Intal,11,18.08,1.91,6.0,32%,0.55,2.64,21%,0.45,0.82,56%,1.09,0.73,0.55,1.09,2.91,4.0,2.18,0.82,2.82,4.82,PHX
K. Racal,11,21.71,1.64,4.73,35%,0.64,2.36,27%,0.91,1.27,71%,1.82,1.09,0.09,1.18,2.09,3.27,1.55,0.91,2.36,4.82,ALA
K. Racal,11,21.71,1.64,4.73,35%,0.64,2.36,27%,0.91,1.27,71%,1.82,1.09,0.09,1.18,2.09,3.27,1.55,0.91,0.0,4.82,ALA
R. Garcia,10,11.04,1.6,4.2,38%,0.6,2.4,25%,1.0,1.3,77%,1.7,0.4,0.0,0.3,0.6,0.9,1.3,0.9,1.3,4.8,TNT
J. Melton,10,22.16,1.8,4.6,39%,1.1,3.2,34%,0.0,0.2,0%,2.5,0.9,0.2,0.7,3.0,3.7,0.4,1.0,2.7,4.7,MAG
J. Elorde,9,21.85,1.56,5.33,29%,0.44,2.11,21%,1.11,1.67,67%,2.89,0.89,0.0,0.56,2.33,2.89,2.56,1.44,-3.56,4.67,GLO
R. Jose,11,10.78,1.73,4.0,43%,0.36,0.91,40%,0.73,1.27,57%,0.18,0.27,0.09,0.82,1.91,2.73,1.27,0.73,-8.0,4.55,BWE
R. Al-Hussaini,9,13.26,1.89,4.11,46%,0.0,0.0,0%,0.67,1.11,60%,0.0,0.0,0.11,0.67,2.11,2.78,2.11,0.44,-4.89,4.44,BWE
D. Maiquez,5,10.4,1.6,3.4,47%,0.6,1.2,50%,0.6,1.2,50%,0.8,0.8,0.0,0.4,1.2,1.6,1.6,0.4,-5.6,4.4,ROS
K. Williams,11,20.44,1.64,6.18,26%,0.36,1.55,24%,0.73,1.73,42%,0.55,0.73,0.64,1.55,4.82,6.36,2.55,0.73,-9.82,4.36,TNT
R. Reavis,11,16.64,1.82,3.27,56%,0.0,0.0,0%,0.64,1.18,54%,1.0,1.0,0.36,1.45,2.36,3.82,2.27,0.91,5.82,4.27,MAG
C. Lastimosa,6,10.52,1.5,4.33,35%,0.33,1.67,20%,0.83,0.83,100%,1.5,0.0,0.0,0.33,0.5,0.83,0.5,1.0,1.5,4.17,COL
V. Pessumal,6,12.29,1.5,3.83,39%,1.17,2.83,41%,0.0,0.17,0%,0.17,0.33,0.33,0.17,0.33,0.5,1.67,0.0,-2.5,4.17,SMB
N. Javelona,9,13.46,1.33,4.33,31%,1.0,2.67,38%,0.44,1.0,44%,0.67,0.44,0.0,0.22,0.67,0.89,1.11,1.0,-3.67,4.11,GLO
C. Exciminiano,11,16.89,1.64,3.82,43%,0.64,2.18,29%,0.18,0.27,67%,1.36,1.45,0.18,0.73,1.64,2.36,2.18,0.18,9.36,4.09,ALA
A. Tamsi,5,5.57,1.6,2.6,62%,0.6,1.2,50%,0.2,0.2,100%,0.4,0.2,0.0,0.0,1.0,1.0,0.6,0.4,2.6,4.0,TNT
J. Gabriel,8,8.79,1.5,2.63,57%,0.0,0.25,0%,1.0,1.38,73%,0.38,0.13,0.13,1.13,1.13,2.25,1.25,0.38,-0.5,4.0,COL
M. Caguioa,10,9.38,1.8,3.9,46%,0.1,0.2,50%,0.1,0.3,33%,0.3,0.1,0.0,0.3,1.8,2.1,0.9,0.5,-0.8,3.8,GIN
M. Borboran,10,14.65,1.3,3.9,33%,0.8,2.0,40%,0.3,0.4,75%,0.8,0.5,0.4,0.6,2.4,3.0,0.6,0.5,3.0,3.7,ROS
A. Galliguez,3,6.6,1.33,3.0,44%,1.0,2.67,38%,0.0,0.0,0%,1.33,1.0,0.33,0.0,0.33,0.33,0.67,0.33,-1.0,3.67,ALA
R. Tubid,9,13.71,1.22,3.33,37%,0.44,1.11,40%,0.67,1.0,67%,1.33,0.56,0.11,0.89,2.11,3.0,1.0,0.33,-1.11,3.56,COL
B. Guinto,11,8.39,1.36,2.0,68%,0.0,0.0,0%,0.82,1.55,53%,0.0,0.09,0.45,1.27,0.55,1.82,1.82,0.27,-2.09,3.55,GLO
G. Mendoza,4,4.48,1.5,3.0,50%,0.5,0.75,67%,0.0,0.0,0%,0.25,0.0,0.0,0.0,0.25,0.25,0.75,0.5,-1.75,3.5,MAG
C. Baguio,9,12.11,1.22,3.22,38%,0.56,1.56,36%,0.44,0.56,80%,1.89,0.33,0.0,0.33,1.56,1.89,1.22,0.89,-3.78,3.44,NLX
R. Gamalinda,6,6.22,1.33,2.83,47%,0.0,0.33,0%,0.67,0.83,80%,0.33,0.0,0.17,0.5,0.67,1.17,0.5,0.17,-3.67,3.33,MAG
H. Carey,11,10.06,1.0,2.82,35%,0.0,0.18,0%,1.09,1.64,67%,0.55,0.18,0.18,1.09,2.0,3.09,1.18,0.36,-4.27,3.09,TNT
R. Guevarra,1,4.72,1.0,2.0,50%,1.0,2.0,50%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,3.0,PHX
Y. Andrada,2,3.4,1.5,2.0,75%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.5,-3.0,3.0,ALA
K. Bono,4,5.6,1.5,4.5,33%,0.0,1.0,0%,0.0,0.0,0%,0.25,0.0,0.0,0.75,0.5,1.25,1.0,0.5,-4.5,3.0,MER
P. Cahilig,10,7.97,1.1,2.2,50%,0.3,0.7,43%,0.5,0.7,71%,0.2,0.2,0.2,0.8,1.2,2.0,1.9,0.2,-0.4,3.0,COL
R. Celda,9,13.22,1.0,4.11,24%,0.67,2.33,29%,0.22,0.33,67%,1.33,0.44,0.0,0.22,0.67,0.89,1.0,0.44,-5.0,2.89,COL
A. Washington,8,12.24,1.25,3.63,34%,0.0,0.88,0%,0.38,0.75,50%,1.38,0.25,0.0,1.25,2.0,3.25,2.0,1.25,-7.0,2.88,ROS
R. Sara,7,6.87,1.0,1.57,64%,0.14,0.57,25%,0.71,1.43,50%,0.57,0.29,0.0,0.29,0.43,0.71,1.29,0.29,2.71,2.86,COL
S. Thoss,5,10.05,1.4,2.6,54%,0.0,0.2,0%,0.0,0.0,0%,0.6,0.0,0.0,0.8,1.4,2.2,2.4,1.2,0.0,2.8,ALA
R. Herndon,10,8.91,1.3,2.6,50%,0.2,0.7,29%,0.0,0.0,0%,0.7,0.3,0.1,0.7,2.3,3.0,1.2,0.4,5.3,2.8,MAG
R. Brondial,11,8.46,1.18,2.18,54%,0.0,0.18,0%,0.36,0.55,67%,0.73,0.0,0.09,1.64,1.09,2.73,1.27,0.27,4.64,2.73,MAG
A. Taulava,6,8.31,0.67,2.5,27%,0.5,2.0,25%,0.83,1.33,63%,0.67,0.17,0.33,0.67,2.5,3.17,1.17,0.33,2.33,2.67,NLX
E. Monfort,5,7.33,1.0,2.2,45%,0.6,1.8,33%,0.0,0.2,0%,1.8,0.4,0.0,0.4,0.6,1.0,0.6,0.2,0.0,2.6,NLX
J. Sena,7,13.35,1.0,3.43,29%,0.0,0.43,0%,0.57,0.86,67%,1.0,0.14,0.0,0.29,2.0,2.29,2.0,0.86,1.14,2.57,BWE
J. Teng,2,8.57,1.0,3.5,29%,0.5,1.5,33%,0.0,0.0,0%,0.0,0.0,0.0,0.0,1.0,1.0,1.5,1.5,-3.0,2.5,GLO
D. Marcelo,8,11.3,1.0,2.63,38%,0.13,0.75,17%,0.25,0.5,50%,0.88,0.38,0.5,1.0,1.5,2.5,2.88,1.13,-0.13,2.38,NLX
R. Jamito,8,8.13,1.13,2.88,39%,0.0,0.13,0%,0.13,0.5,25%,0.25,0.0,0.25,0.63,1.5,2.13,1.88,0.38,-2.13,2.38,MER
